-3.5245,-0.052044,7.6493,-3.5245,-0.052044,7.6493,-3.5245,-0.052044,7.6493,-3.275,-0.08463,7.5356,-3.275,-0.08463,7.5356,-3.275,-0.08463,7.5356,-3.6125,-0.064248,7.6097,-3.6125,-0.064248,7.6097,-3.6125,-0.064248,7.6097,-3.4057,-0.052573,7.5303,-3.4057,-0.052573,7.5303,-3.4057,-0.052573,7.5303,-3.5841,-0.027019,7.6027,-3.5841,-0.027019,7.6027,-3.5841,-0.027019,7.6027,-3.4015,-0.065597,7.5393,-3.4015,-0.065597,7.5393,-3.4015,-0.065597,7.5393,-3.1713,0.039292,7.4269,-3.1713,0.039292,7.4269,-3.1713,0.039292,7.4269
-3.1979,0.046515,7.2642,-3.1979,0.046515,7.2642,-3.1979,0.046515,7.2642,-3.111,0.00042356,7.2259,-3.111,0.00042356,7.2259,-3.111,0.00042356,7.2259,-3.1735,0.018519,7.2127,-3.1735,0.018519,7.2127,-3.1735,0.018519,7.2127,-3.0188,0.012559,7.2151,-3.0188,0.012559,7.2151,-3.0188,0.012559,7.2151,-3.1376,-0.052937,7.2409,-3.1376,-0.052937,7.2409,-3.1376,-0.052937,7.2409,-3.0482,-0.066048,7.1881,-3.0482,-0.066048,7.1881,-3.0482,-0.066048,7.1881,-3.1699,-0.0048798,7.2256,-3.1699,-0.0048798,7.2256,-3.1699,-0.0048798,7.2256
-3.1503,-0.039193,7.1097,-3.1503,-0.039193,7.1097,-3.1503,-0.039193,7.1097,-3.1698,-0.027987,7.1115,-3.1698,-0.027987,7.1115,-3.1698,-0.027987,7.1115,-3.3173,-0.060528,7.1522,-3.3173,-0.060528,7.1522,-3.3173,-0.060528,7.1522,-3.0698,-0.051188,7.1098,-3.0698,-0.051188,7.1098,-3.0698,-0.051188,7.1098,-3.348,-0.032617,7.2139,-3.348,-0.032617,7.2139,-3.348,-0.032617,7.2139,-3.5066,-0.093385,7.2808,-3.5066,-0.093385,7.2808,-3.5066,-0.093385,7.2808,-2.7154,0.0032391,7.0229,-2.7154,0.0032391,7.0229,-2.7154,0.0032391,7.0229
-3.5917,-0.044299,7.4997,-3.5917,-0.044299,7.4997,-3.5917,-0.044299,7.4997,-3.3362,-0.046657,7.4138,-3.3362,-0.046657,7.4138,-3.3362,-0.046657,7.4138,-3.5956,-0.042282,7.4965,-3.5956,-0.042282,7.4965,-3.5956,-0.042282,7.4965,-3.5292,0.0089592,7.4659,-3.5292,0.0089592,7.4659,-3.5292,0.0089592,7.4659,-3.5887,-0.030663,7.4746,-3.5887,-0.030663,7.4746,-3.5887,-0.030663,7.4746,-3.4709,-0.011888,7.5198,-3.4709,-0.011888,7.5198,-3.4709,-0.011888,7.5198,-3.5614,0.017047,7.4188,-3.5614,0.017047,7.4188,-3.5614,0.017047,7.4188
-2.6086,0.10931,7.0386,-2.6086,0.10931,7.0386,-2.6086,0.10931,7.0386,-2.1858,0.092124,6.9313,-2.1858,0.092124,6.9313,-2.1858,0.092124,6.9313,-2.3063,0.13815,6.8876,-2.3063,0.13815,6.8876,-2.3063,0.13815,6.8876,-2.3552,0.068747,6.9328,-2.3552,0.068747,6.9328,-2.3552,0.068747,6.9328,-2.5722,0.083935,7.0054,-2.5722,0.083935,7.0054,-2.5722,0.083935,7.0054,-2.3157,0.028479,7.0401,-2.3157,0.028479,7.0401,-2.3157,0.028479,7.0401,-2.2844,0.041978,6.8951,-2.2844,0.041978,6.8951,-2.2844,0.041978,6.8951
-3.2016,-0.034144,7.2358,-3.2016,-0.034144,7.2358,-3.2016,-0.034144,7.2358,-3.0524,0.0041632,7.2204,-3.0524,0.0041632,7.2204,-3.0524,0.0041632,7.2204,-2.9923,-0.0026559,7.1759,-2.9923,-0.0026559,7.1759,-2.9923,-0.0026559,7.1759,-3.1331,-0.013911,7.226,-3.1331,-0.013911,7.226,-3.1331,-0.013911,7.226,-3.3399,-0.019026,7.2659,-3.3399,-0.019026,7.2659,-3.3399,-0.019026,7.2659,-3.2038,0.030205,7.2839,-3.2038,0.030205,7.2839,-3.2038,0.030205,7.2839,-3.2546,0.048909,7.2182,-3.2546,0.048909,7.2182,-3.2546,0.048909,7.2182
-3.6827,-0.086308,7.6507,-3.6827,-0.086308,7.6507,-3.6827,-0.086308,7.6507,-3.42,-0.1305,7.6277,-3.42,-0.1305,7.6277,-3.42,-0.1305,7.6277,-3.5725,-0.058642,7.6584,-3.5725,-0.058642,7.6584,-3.5725,-0.058642,7.6584,-3.6298,-0.097495,7.6669,-3.6298,-0.097495,7.6669,-3.6298,-0.097495,7.6669,-3.4929,-0.073118,7.5826,-3.4929,-0.073118,7.5826,-3.4929,-0.073118,7.5826,-3.0053,-0.031994,7.4574,-3.0053,-0.031994,7.4574,-3.0053,-0.031994,7.4574,-3.3881,-0.036726,7.5333,-3.3881,-0.036726,7.5333,-3.3881,-0.036726,7.5333
-2.9199,0.035122,7.2359,-2.9199,0.035122,7.2359,-2.9199,0.035122,7.2359,-2.8112,-0.0037176,7.2103,-2.8112,-0.0037176,7.2103,-2.8112,-0.0037176,7.2103,-2.9032,0.03532,7.2149,-2.9032,0.03532,7.2149,-2.9032,0.03532,7.2149,-2.8609,0.017576,7.2383,-2.8609,0.017576,7.2383,-2.8609,0.017576,7.2383,-2.7437,0.016253,7.1452,-2.7437,0.016253,7.1452,-2.7437,0.016253,7.1452,-3.0822,-0.0010406,7.255,-3.0822,-0.0010406,7.255,-3.0822,-0.0010406,7.255,-2.747,-0.020053,7.1568,-2.747,-0.020053,7.1568,-2.747,-0.020053,7.1568
-2.9979,-0.064131,7.1901,-2.9979,-0.064131,7.1901,-2.9979,-0.064131,7.1901,-2.9402,-0.029383,7.1919,-2.9402,-0.029383,7.1919,-2.9402,-0.029383,7.1919,-3,-0.022565,7.1905,-3,-0.022565,7.1905,-3,-0.022565,7.1905,-3.1829,-0.056195,7.2373,-3.1829,-0.056195,7.2373,-3.1829,-0.056195,7.2373,-3.1682,-0.0028505,7.2357,-3.1682,-0.0028505,7.2357,-3.1682,-0.0028505,7.2357,-2.9632,-0.021985,7.1763,-2.9632,-0.021985,7.1763,-2.9632,-0.021985,7.1763,-3.0317,-0.029568,7.151,-3.0317,-0.029568,7.151,-3.0317,-0.029568,7.151
-3.5072,-0.029103,7.6186,-3.5072,-0.029103,7.6186,-3.5072,-0.029103,7.6186,-3.4929,-0.025673,7.6266,-3.4929,-0.025673,7.6266,-3.4929,-0.025673,7.6266,-3.5758,-0.0090231,7.6571,-3.5758,-0.0090231,7.6571,-3.5758,-0.0090231,7.6571,-3.4489,-0.040936,7.5875,-3.4489,-0.040936,7.5875,-3.4489,-0.040936,7.5875,-3.5161,0.026462,7.6107,-3.5161,0.026462,7.6107,-3.5161,0.026462,7.6107,-3.1106,-0.033639,7.4347,-3.1106,-0.033639,7.4347,-3.1106,-0.033639,7.4347,-3.4491,0.028006,7.4879,-3.4491,0.028006,7.4879,-3.4491,0.028006,7.4879
-2.8308,0.091265,7.1926,-2.8308,0.091265,7.1926,-2.8308,0.091265,7.1926,-2.7933,0.069366,7.1975,-2.7933,0.069366,7.1975,-2.7933,0.069366,7.1975,-2.9759,0.047798,7.2181,-2.9759,0.047798,7.2181,-2.9759,0.047798,7.2181,-2.8314,0.03613,7.1595,-2.8314,0.03613,7.1595,-2.8314,0.03613,7.1595,-2.844,0.078349,7.1545,-2.844,0.078349,7.1545,-2.844,0.078349,7.1545,-3.0462,0.018165,7.1422,-3.0462,0.018165,7.1422,-3.0462,0.018165,7.1422,-2.8521,0.010045,7.1632,-2.8521,0.010045,7.1632,-2.8521,0.010045,7.1632
-3.1497,-0.021258,7.2659,-3.1497,-0.021258,7.2659,-3.1497,-0.021258,7.2659,-3.1322,0.016623,7.2301,-3.1322,0.016623,7.2301,-3.1322,0.016623,7.2301,-3.0603,0.0041374,7.2111,-3.0603,0.0041374,7.2111,-3.0603,0.0041374,7.2111,-2.9702,-0.011831,7.1646,-2.9702,-0.011831,7.1646,-2.9702,-0.011831,7.1646,-3.2178,0.052579,7.2752,-3.2178,0.052579,7.2752,-3.2178,0.052579,7.2752,-3.1055,0.0034501,7.1453,-3.1055,0.0034501,7.1453,-3.1055,0.0034501,7.1453,-3.1603,0.084091,7.268,-3.1603,0.084091,7.268,-3.1603,0.084091,7.268
-3.5386,-0.080183,7.6444,-3.5386,-0.080183,7.6444,-3.5386,-0.080183,7.6444,-3.4622,-0.09358,7.5783,-3.4622,-0.09358,7.5783,-3.4622,-0.09358,7.5783,-3.5741,-0.087203,7.6414,-3.5741,-0.087203,7.6414,-3.5741,-0.087203,7.6414,-3.3817,-0.048915,7.5109,-3.3817,-0.048915,7.5109,-3.3817,-0.048915,7.5109,-3.4172,-0.077014,7.612,-3.4172,-0.077014,7.612,-3.4172,-0.077014,7.612,-3.0761,-0.05444,7.3996,-3.0761,-0.05444,7.3996,-3.0761,-0.05444,7.3996,-3.0351,-0.037268,7.5375,-3.0351,-0.037268,7.5375,-3.0351,-0.037268,7.5375
-2.9892,0.039795,7.2274,-2.9892,0.039795,7.2274,-2.9892,0.039795,7.2274,-3.1235,0.017113,7.2493,-3.1235,0.017113,7.2493,-3.1235,0.017113,7.2493,-3.115,0.0062617,7.2064,-3.115,0.0062617,7.2064,-3.115,0.0062617,7.2064,-2.9088,0.053898,7.1273,-2.9088,0.053898,7.1273,-2.9088,0.053898,7.1273,-3.0212,0.015857,7.2133,-3.0212,0.015857,7.2133,-3.0212,0.015857,7.2133,-3.0285,-0.040405,7.1283,-3.0285,-0.040405,7.1283,-3.0285,-0.040405,7.1283,-3.2625,-0.0029388,7.3384,-3.2625,-0.0029388,7.3384,-3.2625,-0.0029388,7.3384
